token_id,tribe,age_group,scale_type,eyes,tail_type,body_markings,aura_effect,background,rarity_tier,lineage_hybridization
1694,Obsidian Claw,Adult,Coral Gloss,Solar Amber,Titan Crest,Vine Spread,Mist Cloak,Ancient Jungle,Common,Pure
1695,Obsidian Claw (Verdant Hybrid),Adult,Golden Ember,Pearlescent,Coral Fan,Coral Pattern,Heatwave,Neon Abyss,Uncommon,Verdant
1696,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Data Circuit,Forest Wrap,Shadow Veins,Solar Flare,Ancient Jungle,Uncommon,Shadow
1697,Obsidian Claw,Adult,Titan Alloy,Data Circuit,Coral Fan,Vine Spread,Mist Cloak,Ancient Jungle,Common,Pure
1698,Obsidian Claw (Verdant Hybrid),Adult,Volcanic Black,Ember,Coral Fan,Circuit Map,Mist Cloak,Titan Ruins,Uncommon,Verdant
1699,Obsidian Claw (Titan Hybrid),Adult,Crystal Embedded,Data Circuit,Neon Stream,Vine Spread,Solar Flare,Sun Dunes,Rare,Titan
1700,Obsidian Claw (Crystal Hybrid),Adult,Volcanic Black,Runic Red,Forest Wrap,Lava Cracks,Tidal Reflection,Neon Abyss,Uncommon,Crystal
1701,Obsidian Claw (Cyber Hybrid),Adult,Volcanic Black,Data Circuit,Titan Crest,Runic Lines,Crystal Bloom,Sun Dunes,Rare,Cyber
1702,Obsidian Claw,Adult,Coral Gloss,Solar Amber,Solar Plume,Shadow Veins,Crystal Bloom,Coral Reef,Common,Pure
1703,Obsidian Claw (Crystal Hybrid),Adult,Neon Circuit,Nocturne Blue,Solar Plume,Solar Engraving,Crystal Bloom,Shadow Swamp,Rare,Crystal
1704,Obsidian Claw (Azure Hybrid),Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Lava Cracks,Tidal Reflection,Shadow Swamp,Uncommon,Azure
1705,Obsidian Claw (Azure Hybrid),Adult,Coral Gloss,Runic Red,Standard Coil,Circuit Map,Tidal Reflection,Neon Abyss,Uncommon,Azure
1706,Obsidian Claw (Sunscale Hybrid),Adult,Neon Circuit,Data Circuit,Coral Fan,Coral Pattern,Shadow Drift,Volcanic Plains,Uncommon,Sunscale
1707,Obsidian Claw (Cyber Hybrid),Adult,Golden Ember,Pearlescent,Coral Fan,Circuit Map,Tidal Reflection,Shadow Swamp,Uncommon,Cyber
1708,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Runic Red,Solar Plume,Runic Lines,Crystal Bloom,Volcanic Plains,Uncommon,Verdant
1709,Obsidian Claw (Cyber Hybrid),Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Coral Pattern,Neon Surge,Titan Ruins,Uncommon,Cyber
1710,Obsidian Claw,Adult,Crystal Embedded,Pearlescent,Coral Fan,Coral Pattern,Neon Surge,Sun Dunes,Common,Pure
1711,Obsidian Claw,Adult,Magma Veined,Solar Amber,Coral Fan,Lava Cracks,Tidal Reflection,Ancient Jungle,Common,Pure
1712,Obsidian Claw (Shadow Hybrid),Adult,Golden Ember,Solar Amber,Titan Crest,Lava Cracks,Solar Flare,Titan Ruins,Uncommon,Shadow
1713,Obsidian Claw (Shadow Hybrid),Adult,Titan Alloy,Solar Amber,Coral Fan,Lava Cracks,Crystal Bloom,Sun Dunes,Uncommon,Shadow
1714,Obsidian Claw (Cyber Hybrid),Adult,Neon Circuit,Runic Red,Titan Crest,Vine Spread,Tidal Reflection,Neon Abyss,Rare,Cyber
1715,Obsidian Claw,Adult,Golden Ember,Data Circuit,Coral Fan,Coral Pattern,Crystal Bloom,Coral Reef,Common,Pure
1716,Obsidian Claw (Shadow Hybrid),Adult,Magma Veined,Nocturne Blue,Neon Stream,Vine Spread,Mist Cloak,Ancient Jungle,Legendary,Shadow
1717,Obsidian Claw (Azure Hybrid),Adult,Volcanic Black,Bioluminescent,Neon Stream,Shadow Veins,Crystal Bloom,Neon Abyss,Rare,Azure
1718,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Runic Red,Standard Coil,Vine Spread,Shadow Drift,Neon Abyss,Uncommon,Cyber
1719,Obsidian Claw,Adult,Magma Veined,Runic Red,Coral Fan,Runic Lines,Heatwave,Volcanic Plains,Common,Pure
1720,Obsidian Claw,Adult,Volcanic Black,Ember,Neon Stream,Circuit Map,Tidal Reflection,Ancient Jungle,Common,Pure
1721,Obsidian Claw (Sunscale Hybrid),Adult,Crystal Embedded,Data Circuit,Titan Crest,Runic Lines,Heatwave,Ancient Jungle,Uncommon,Sunscale
1722,Obsidian Claw,Adult,Magma Veined,Bioluminescent,Standard Coil,Circuit Map,Neon Surge,Sun Dunes,Common,Pure
1723,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Runic Red,Titan Crest,Shadow Veins,Neon Surge,Neon Abyss,Uncommon,Sunscale
1724,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Pearlescent,Forest Wrap,Shadow Veins,Tidal Reflection,Ancient Jungle,Uncommon,Shadow
1725,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Runic Red,Crystal Hook,Vine Spread,Shadow Drift,Coral Reef,Legendary,Verdant
1726,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Pearlescent,Neon Stream,Coral Pattern,Shadow Drift,Ancient Jungle,Uncommon,Azure
1727,Obsidian Claw (Shadow Hybrid),Adult,Coral Gloss,Solar Amber,Coral Fan,Solar Engraving,Crystal Bloom,Titan Ruins,Uncommon,Shadow
1728,Obsidian Claw,Adult,Crystal Embedded,Data Circuit,Standard Coil,Shadow Veins,Crystal Bloom,Ancient Jungle,Common,Pure
1729,Obsidian Claw,Adult,Titan Alloy,Solar Amber,Neon Stream,Coral Pattern,Solar Flare,Shadow Swamp,Common,Pure
1730,Obsidian Claw (Azure Hybrid),Adult,Neon Circuit,Pearlescent,Coral Fan,Lava Cracks,Mist Cloak,Sun Dunes,Uncommon,Azure
1731,Obsidian Claw,Adult,Neon Circuit,Data Circuit,Coral Fan,Shadow Veins,Tidal Reflection,Ancient Jungle,Common,Pure
1732,Obsidian Claw (Titan Hybrid),Adult,Titan Alloy,Ember,Forest Wrap,Coral Pattern,Shadow Drift,Neon Abyss,Rare,Titan
1733,Obsidian Claw,Adult,Neon Circuit,Nocturne Blue,Forest Wrap,Circuit Map,Tidal Reflection,Titan Ruins,Common,Pure
1734,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Data Circuit,Crystal Hook,Shadow Veins,Heatwave,Ancient Jungle,Uncommon,Titan
1735,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Nocturne Blue,Titan Crest,Coral Pattern,Neon Surge,Volcanic Plains,Legendary,Crystal
1736,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Ember,Titan Crest,Solar Engraving,Mist Cloak,Coral Reef,Legendary,Cyber
1737,Obsidian Claw (Titan Hybrid),Adult,Titan Alloy,Solar Amber,Titan Crest,Shadow Veins,Shadow Drift,Volcanic Plains,Uncommon,Titan
1738,Obsidian Claw,Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Lava Cracks,Heatwave,Neon Abyss,Common,Pure
1739,Obsidian Claw (Crystal Hybrid),Adult,Crystal Embedded,Ember,Crystal Hook,Solar Engraving,Shadow Drift,Coral Reef,Legendary,Crystal
1740,Obsidian Claw (Shadow Hybrid),Adult,Golden Ember,Pearlescent,Coral Fan,Solar Engraving,Solar Flare,Ancient Jungle,Rare,Shadow
1741,Obsidian Claw (Azure Hybrid),Adult,Titan Alloy,Runic Red,Titan Crest,Circuit Map,Mist Cloak,Neon Abyss,Rare,Azure
1742,Obsidian Claw,Adult,Volcanic Black,Solar Amber,Forest Wrap,Solar Engraving,Mist Cloak,Volcanic Plains,Common,Pure
1743,Obsidian Claw,Adult,Neon Circuit,Data Circuit,Standard Coil,Vine Spread,Neon Surge,Coral Reef,Common,Pure
1744,Obsidian Claw,Adult,Volcanic Black,Ember,Neon Stream,Solar Engraving,Shadow Drift,Shadow Swamp,Common,Pure
1745,Obsidian Claw (Azure Hybrid),Adult,Volcanic Black,Pearlescent,Forest Wrap,Solar Engraving,Tidal Reflection,Neon Abyss,Uncommon,Azure
1746,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Ember,Standard Coil,Lava Cracks,Heatwave,Ancient Jungle,Rare,Shadow
1747,Obsidian Claw (Crystal Hybrid),Adult,Golden Ember,Ember,Titan Crest,Coral Pattern,Heatwave,Titan Ruins,Rare,Crystal
1748,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Data Circuit,Titan Crest,Circuit Map,Mist Cloak,Ancient Jungle,Rare,Shadow
1749,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Data Circuit,Standard Coil,Circuit Map,Crystal Bloom,Sun Dunes,Uncommon,Crystal
1750,Obsidian Claw (Cyber Hybrid),Adult,Neon Circuit,Solar Amber,Standard Coil,Coral Pattern,Crystal Bloom,Volcanic Plains,Rare,Cyber
1751,Obsidian Claw,Adult,Coral Gloss,Nocturne Blue,Titan Crest,Circuit Map,Crystal Bloom,Neon Abyss,Common,Pure
1752,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Pearlescent,Neon Stream,Vine Spread,Mist Cloak,Volcanic Plains,Uncommon,Titan
1753,Obsidian Claw (Shadow Hybrid),Adult,Neon Circuit,Solar Amber,Solar Plume,Shadow Veins,Heatwave,Neon Abyss,Uncommon,Shadow
1754,Obsidian Claw,Adult,Titan Alloy,Solar Amber,Solar Plume,Coral Pattern,Mist Cloak,Coral Reef,Common,Pure
1755,Obsidian Claw (Verdant Hybrid),Adult,Golden Ember,Runic Red,Solar Plume,Coral Pattern,Tidal Reflection,Shadow Swamp,Rare,Verdant
1756,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Bioluminescent,Forest Wrap,Lava Cracks,Neon Surge,Ancient Jungle,Rare,Azure
1757,Obsidian Claw,Adult,Volcanic Black,Data Circuit,Neon Stream,Solar Engraving,Mist Cloak,Neon Abyss,Common,Pure
1758,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Solar Amber,Titan Crest,Circuit Map,Shadow Drift,Ancient Jungle,Legendary,Shadow
1759,Obsidian Claw (Shadow Hybrid),Adult,Golden Ember,Ember,Coral Fan,Coral Pattern,Heatwave,Neon Abyss,Rare,Shadow
1760,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Data Circuit,Neon Stream,Vine Spread,Neon Surge,Coral Reef,Rare,Shadow
1761,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Solar Amber,Titan Crest,Vine Spread,Shadow Drift,Ancient Jungle,Rare,Cyber
1762,Obsidian Claw,Adult,Magma Veined,Solar Amber,Forest Wrap,Runic Lines,Heatwave,Volcanic Plains,Common,Pure
1763,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Crystal Hook,Coral Pattern,Neon Surge,Coral Reef,Common,Pure
1764,Obsidian Claw (Cyber Hybrid),Adult,Crystal Embedded,Nocturne Blue,Titan Crest,Shadow Veins,Solar Flare,Sun Dunes,Rare,Cyber
1765,Obsidian Claw (Titan Hybrid),Adult,Titan Alloy,Bioluminescent,Standard Coil,Lava Cracks,Solar Flare,Coral Reef,Rare,Titan
1766,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Solar Amber,Titan Crest,Circuit Map,Mist Cloak,Volcanic Plains,Uncommon,Crystal
1767,Obsidian Claw,Adult,Coral Gloss,Ember,Forest Wrap,Circuit Map,Crystal Bloom,Volcanic Plains,Common,Pure
1768,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Nocturne Blue,Crystal Hook,Coral Pattern,Mist Cloak,Neon Abyss,Uncommon,Shadow
1769,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Solar Amber,Coral Fan,Vine Spread,Tidal Reflection,Shadow Swamp,Uncommon,Shadow
1770,Obsidian Claw (Sunscale Hybrid),Adult,Volcanic Black,Data Circuit,Solar Plume,Lava Cracks,Solar Flare,Neon Abyss,Uncommon,Sunscale
1771,Obsidian Claw,Adult,Volcanic Black,Bioluminescent,Crystal Hook,Circuit Map,Crystal Bloom,Shadow Swamp,Common,Pure
1772,Obsidian Claw (Crystal Hybrid),Adult,Coral Gloss,Ember,Crystal Hook,Runic Lines,Mist Cloak,Volcanic Plains,Rare,Crystal
1773,Obsidian Claw (Cyber Hybrid),Adult,Golden Ember,Bioluminescent,Crystal Hook,Vine Spread,Neon Surge,Ancient Jungle,Rare,Cyber
1774,Obsidian Claw,Adult,Titan Alloy,Ember,Crystal Hook,Runic Lines,Tidal Reflection,Ancient Jungle,Common,Pure
1775,Obsidian Claw,Adult,Golden Ember,Runic Red,Solar Plume,Vine Spread,Crystal Bloom,Ancient Jungle,Common,Pure
1776,Obsidian Claw,Adult,Titan Alloy,Data Circuit,Forest Wrap,Vine Spread,Solar Flare,Coral Reef,Common,Pure
1777,Obsidian Claw (Sunscale Hybrid),Adult,Titan Alloy,Runic Red,Solar Plume,Vine Spread,Crystal Bloom,Titan Ruins,Uncommon,Sunscale
1778,Obsidian Claw,Adult,Magma Veined,Ember,Solar Plume,Solar Engraving,Heatwave,Ancient Jungle,Common,Pure
1779,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Ember,Crystal Hook,Runic Lines,Mist Cloak,Sun Dunes,Uncommon,Verdant
1780,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Ember,Coral Fan,Coral Pattern,Solar Flare,Sun Dunes,Rare,Verdant
1781,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Bioluminescent,Solar Plume,Shadow Veins,Tidal Reflection,Volcanic Plains,Uncommon,Verdant
1782,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Nocturne Blue,Solar Plume,Coral Pattern,Tidal Reflection,Neon Abyss,Rare,Verdant
1783,Obsidian Claw,Adult,Coral Gloss,Pearlescent,Titan Crest,Circuit Map,Shadow Drift,Shadow Swamp,Common,Pure
1784,Obsidian Claw (Crystal Hybrid),Adult,Volcanic Black,Data Circuit,Crystal Hook,Shadow Veins,Tidal Reflection,Titan Ruins,Uncommon,Crystal
1785,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Pearlescent,Titan Crest,Runic Lines,Mist Cloak,Ancient Jungle,Uncommon,Crystal
1786,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Pearlescent,Coral Fan,Solar Engraving,Neon Surge,Volcanic Plains,Uncommon,Crystal
1787,Obsidian Claw (Verdant Hybrid),Adult,Volcanic Black,Pearlescent,Coral Fan,Solar Engraving,Neon Surge,Coral Reef,Uncommon,Verdant
1788,Obsidian Claw (Sunscale Hybrid),Adult,Magma Veined,Solar Amber,Forest Wrap,Lava Cracks,Crystal Bloom,Neon Abyss,Uncommon,Sunscale
1789,Obsidian Claw,Adult,Titan Alloy,Bioluminescent,Crystal Hook,Shadow Veins,Solar Flare,Volcanic Plains,Common,Pure
1790,Obsidian Claw (Cyber Hybrid),Adult,Neon Circuit,Data Circuit,Coral Fan,Shadow Veins,Heatwave,Coral Reef,Rare,Cyber
1791,Obsidian Claw,Adult,Golden Ember,Pearlescent,Solar Plume,Lava Cracks,Solar Flare,Titan Ruins,Common,Pure
1792,Obsidian Claw (Crystal Hybrid),Adult,Neon Circuit,Bioluminescent,Crystal Hook,Shadow Veins,Solar Flare,Neon Abyss,Rare,Crystal
1793,Obsidian Claw (Crystal Hybrid),Adult,Neon Circuit,Ember,Forest Wrap,Runic Lines,Heatwave,Shadow Swamp,Uncommon,Crystal
1794,Obsidian Claw,Adult,Magma Veined,Solar Amber,Solar Plume,Lava Cracks,Mist Cloak,Volcanic Plains,Common,Pure
1795,Obsidian Claw (Sunscale Hybrid),Adult,Coral Gloss,Data Circuit,Titan Crest,Lava Cracks,Heatwave,Coral Reef,Uncommon,Sunscale
1796,Obsidian Claw,Adult,Titan Alloy,Pearlescent,Neon Stream,Shadow Veins,Solar Flare,Ancient Jungle,Common,Pure
1797,Obsidian Claw (Azure Hybrid),Adult,Neon Circuit,Solar Amber,Titan Crest,Shadow Veins,Heatwave,Coral Reef,Rare,Azure
1798,Obsidian Claw (Verdant Hybrid),Adult,Magma Veined,Bioluminescent,Solar Plume,Vine Spread,Neon Surge,Ancient Jungle,Uncommon,Verdant
1799,Obsidian Claw (Verdant Hybrid),Adult,Neon Circuit,Ember,Coral Fan,Circuit Map,Crystal Bloom,Ancient Jungle,Uncommon,Verdant
1800,Obsidian Claw (Sunscale Hybrid),Adult,Coral Gloss,Bioluminescent,Coral Fan,Runic Lines,Shadow Drift,Sun Dunes,Rare,Sunscale
1801,Obsidian Claw (Crystal Hybrid),Adult,Golden Ember,Runic Red,Neon Stream,Solar Engraving,Neon Surge,Ancient Jungle,Rare,Crystal
1802,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Bioluminescent,Neon Stream,Circuit Map,Mist Cloak,Sun Dunes,Legendary,Verdant
1803,Obsidian Claw,Adult,Neon Circuit,Pearlescent,Neon Stream,Vine Spread,Solar Flare,Neon Abyss,Common,Pure
1804,Obsidian Claw (Sunscale Hybrid),Adult,Coral Gloss,Ember,Forest Wrap,Solar Engraving,Neon Surge,Coral Reef,Uncommon,Sunscale
1805,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Titan Crest,Lava Cracks,Solar Flare,Ancient Jungle,Common,Pure
1806,Obsidian Claw,Adult,Volcanic Black,Runic Red,Standard Coil,Runic Lines,Mist Cloak,Neon Abyss,Common,Pure
1807,Obsidian Claw (Azure Hybrid),Adult,Crystal Embedded,Bioluminescent,Titan Crest,Coral Pattern,Neon Surge,Sun Dunes,Uncommon,Azure
1808,Obsidian Claw,Adult,Magma Veined,Ember,Coral Fan,Coral Pattern,Neon Surge,Neon Abyss,Common,Pure
1809,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Bioluminescent,Coral Fan,Circuit Map,Shadow Drift,Neon Abyss,Uncommon,Sunscale
1810,Obsidian Claw (Verdant Hybrid),Adult,Golden Ember,Runic Red,Neon Stream,Shadow Veins,Neon Surge,Titan Ruins,Uncommon,Verdant
1811,Obsidian Claw (Cyber Hybrid),Adult,Crystal Embedded,Bioluminescent,Titan Crest,Solar Engraving,Crystal Bloom,Shadow Swamp,Uncommon,Cyber
1812,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Nocturne Blue,Crystal Hook,Circuit Map,Mist Cloak,Neon Abyss,Rare,Cyber
1813,Obsidian Claw (Crystal Hybrid),Adult,Coral Gloss,Nocturne Blue,Standard Coil,Shadow Veins,Neon Surge,Shadow Swamp,Uncommon,Crystal
1814,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Nocturne Blue,Coral Fan,Coral Pattern,Solar Flare,Ancient Jungle,Rare,Sunscale
1815,Obsidian Claw (Shadow Hybrid),Adult,Coral Gloss,Data Circuit,Titan Crest,Lava Cracks,Mist Cloak,Neon Abyss,Uncommon,Shadow
1816,Obsidian Claw (Sunscale Hybrid),Adult,Titan Alloy,Bioluminescent,Standard Coil,Shadow Veins,Tidal Reflection,Ancient Jungle,Rare,Sunscale
1817,Obsidian Claw (Cyber Hybrid),Adult,Crystal Embedded,Nocturne Blue,Forest Wrap,Shadow Veins,Tidal Reflection,Neon Abyss,Rare,Cyber
1818,Obsidian Claw (Titan Hybrid),Adult,Coral Gloss,Nocturne Blue,Standard Coil,Runic Lines,Crystal Bloom,Coral Reef,Rare,Titan
1819,Obsidian Claw (Verdant Hybrid),Adult,Magma Veined,Pearlescent,Forest Wrap,Circuit Map,Crystal Bloom,Neon Abyss,Rare,Verdant
1820,Obsidian Claw,Adult,Crystal Embedded,Solar Amber,Coral Fan,Coral Pattern,Tidal Reflection,Shadow Swamp,Common,Pure
1821,Obsidian Claw,Adult,Neon Circuit,Ember,Standard Coil,Vine Spread,Mist Cloak,Coral Reef,Common,Pure
1822,Obsidian Claw (Shadow Hybrid),Adult,Magma Veined,Data Circuit,Crystal Hook,Shadow Veins,Heatwave,Shadow Swamp,Rare,Shadow
1823,Obsidian Claw (Titan Hybrid),Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Shadow Veins,Shadow Drift,Titan Ruins,Uncommon,Titan
1824,Obsidian Claw,Adult,Titan Alloy,Data Circuit,Titan Crest,Lava Cracks,Mist Cloak,Titan Ruins,Common,Pure
1825,Obsidian Claw (Crystal Hybrid),Adult,Titan Alloy,Pearlescent,Forest Wrap,Lava Cracks,Tidal Reflection,Volcanic Plains,Uncommon,Crystal
1826,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Ember,Titan Crest,Coral Pattern,Heatwave,Shadow Swamp,Rare,Cyber
1827,Obsidian Claw,Adult,Golden Ember,Bioluminescent,Crystal Hook,Coral Pattern,Solar Flare,Volcanic Plains,Common,Pure
1828,Obsidian Claw (Shadow Hybrid),Adult,Titan Alloy,Runic Red,Solar Plume,Lava Cracks,Solar Flare,Titan Ruins,Rare,Shadow
1829,Obsidian Claw,Adult,Coral Gloss,Bioluminescent,Solar Plume,Solar Engraving,Crystal Bloom,Coral Reef,Common,Pure
1830,Obsidian Claw,Adult,Titan Alloy,Solar Amber,Standard Coil,Shadow Veins,Tidal Reflection,Coral Reef,Common,Pure
1831,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Solar Amber,Neon Stream,Coral Pattern,Mist Cloak,Volcanic Plains,Rare,Sunscale
1832,Obsidian Claw,Adult,Crystal Embedded,Data Circuit,Forest Wrap,Solar Engraving,Solar Flare,Sun Dunes,Common,Pure
1833,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Runic Red,Coral Fan,Solar Engraving,Mist Cloak,Coral Reef,Uncommon,Verdant
1834,Obsidian Claw,Adult,Magma Veined,Bioluminescent,Coral Fan,Shadow Veins,Shadow Drift,Sun Dunes,Common,Pure
1835,Obsidian Claw (Sunscale Hybrid),Adult,Magma Veined,Bioluminescent,Coral Fan,Runic Lines,Crystal Bloom,Shadow Swamp,Rare,Sunscale
1836,Obsidian Claw (Cyber Hybrid),Adult,Coral Gloss,Nocturne Blue,Standard Coil,Runic Lines,Heatwave,Ancient Jungle,Rare,Cyber
1837,Obsidian Claw (Azure Hybrid),Adult,Crystal Embedded,Nocturne Blue,Solar Plume,Lava Cracks,Solar Flare,Coral Reef,Uncommon,Azure
1838,Obsidian Claw,Adult,Magma Veined,Nocturne Blue,Standard Coil,Coral Pattern,Tidal Reflection,Coral Reef,Common,Pure
1839,Obsidian Claw (Cyber Hybrid),Adult,Crystal Embedded,Bioluminescent,Solar Plume,Lava Cracks,Mist Cloak,Coral Reef,Uncommon,Cyber
1840,Obsidian Claw (Shadow Hybrid),Adult,Golden Ember,Pearlescent,Neon Stream,Lava Cracks,Neon Surge,Sun Dunes,Uncommon,Shadow
1841,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Solar Amber,Forest Wrap,Runic Lines,Shadow Drift,Sun Dunes,Rare,Verdant
1842,Obsidian Claw,Adult,Coral Gloss,Data Circuit,Standard Coil,Lava Cracks,Neon Surge,Shadow Swamp,Common,Pure
1843,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Crystal Hook,Vine Spread,Solar Flare,Neon Abyss,Common,Pure
1844,Obsidian Claw,Adult,Magma Veined,Data Circuit,Standard Coil,Vine Spread,Crystal Bloom,Ancient Jungle,Common,Pure
1845,Obsidian Claw (Azure Hybrid),Adult,Golden Ember,Bioluminescent,Forest Wrap,Lava Cracks,Tidal Reflection,Sun Dunes,Uncommon,Azure
1846,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Pearlescent,Forest Wrap,Runic Lines,Tidal Reflection,Shadow Swamp,Uncommon,Azure
1847,Obsidian Claw (Titan Hybrid),Adult,Volcanic Black,Nocturne Blue,Standard Coil,Vine Spread,Tidal Reflection,Titan Ruins,Uncommon,Titan
1848,Obsidian Claw (Sunscale Hybrid),Adult,Volcanic Black,Nocturne Blue,Solar Plume,Solar Engraving,Solar Flare,Coral Reef,Rare,Sunscale
1849,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Data Circuit,Neon Stream,Lava Cracks,Mist Cloak,Ancient Jungle,Uncommon,Azure
1850,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Data Circuit,Titan Crest,Shadow Veins,Shadow Drift,Sun Dunes,Uncommon,Shadow
1851,Obsidian Claw (Azure Hybrid),Adult,Crystal Embedded,Runic Red,Standard Coil,Shadow Veins,Solar Flare,Ancient Jungle,Uncommon,Azure
1852,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Standard Coil,Solar Engraving,Tidal Reflection,Volcanic Plains,Common,Pure
1853,Obsidian Claw,Adult,Titan Alloy,Runic Red,Solar Plume,Circuit Map,Solar Flare,Sun Dunes,Common,Pure
1854,Obsidian Claw (Titan Hybrid),Adult,Magma Veined,Ember,Solar Plume,Coral Pattern,Neon Surge,Shadow Swamp,Rare,Titan
1855,Obsidian Claw (Crystal Hybrid),Adult,Coral Gloss,Nocturne Blue,Crystal Hook,Vine Spread,Tidal Reflection,Shadow Swamp,Uncommon,Crystal
1856,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Bioluminescent,Standard Coil,Vine Spread,Crystal Bloom,Sun Dunes,Rare,Titan
1857,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Data Circuit,Coral Fan,Lava Cracks,Solar Flare,Titan Ruins,Rare,Crystal
1858,Obsidian Claw,Adult,Golden Ember,Solar Amber,Crystal Hook,Runic Lines,Solar Flare,Sun Dunes,Common,Pure
1859,Obsidian Claw,Adult,Volcanic Black,Ember,Titan Crest,Runic Lines,Tidal Reflection,Ancient Jungle,Common,Pure
1860,Obsidian Claw,Adult,Volcanic Black,Ember,Standard Coil,Runic Lines,Tidal Reflection,Shadow Swamp,Common,Pure
1861,Obsidian Claw (Crystal Hybrid),Adult,Volcanic Black,Data Circuit,Solar Plume,Vine Spread,Solar Flare,Shadow Swamp,Uncommon,Crystal
1862,Obsidian Claw,Adult,Titan Alloy,Data Circuit,Standard Coil,Runic Lines,Tidal Reflection,Titan Ruins,Common,Pure
1863,Obsidian Claw (Titan Hybrid),Adult,Crystal Embedded,Bioluminescent,Forest Wrap,Runic Lines,Mist Cloak,Ancient Jungle,Uncommon,Titan
1864,Obsidian Claw,Adult,Coral Gloss,Data Circuit,Titan Crest,Coral Pattern,Solar Flare,Coral Reef,Common,Pure
1865,Obsidian Claw,Adult,Titan Alloy,Solar Amber,Coral Fan,Circuit Map,Solar Flare,Neon Abyss,Common,Pure
1866,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Runic Red,Neon Stream,Solar Engraving,Solar Flare,Shadow Swamp,Rare,Verdant
1867,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Pearlescent,Solar Plume,Circuit Map,Mist Cloak,Sun Dunes,Uncommon,Cyber
1868,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Coral Fan,Lava Cracks,Shadow Drift,Coral Reef,Common,Pure
1869,Obsidian Claw,Adult,Golden Ember,Runic Red,Neon Stream,Solar Engraving,Shadow Drift,Sun Dunes,Common,Pure
1870,Obsidian Claw (Titan Hybrid),Adult,Magma Veined,Bioluminescent,Solar Plume,Vine Spread,Shadow Drift,Volcanic Plains,Uncommon,Titan
1871,Obsidian Claw (Titan Hybrid),Adult,Magma Veined,Data Circuit,Coral Fan,Shadow Veins,Neon Surge,Ancient Jungle,Legendary,Titan
1872,Obsidian Claw,Adult,Coral Gloss,Data Circuit,Standard Coil,Vine Spread,Tidal Reflection,Coral Reef,Common,Pure
